1,5,57,1
2,88,62,1
3,50,1,1
4,95,5,1
5,89,28,1
6,42,12,1
7,66,31,1
8,1,85,1
9,17,66,1
10,56,55,1
11,88,88,1
12,44,78,1
13,85,61,1
14,19,63,1
15,78,63,1
16,81,30,1
17,21,99,1
18,48,88,1
19,13,36,1
20,44,63,1
21,16,44,1
22,45,38,1
23,69,20,1
24,37,56,1
25,40,64,1
26,37,67,1
27,41,31,1
28,14,21,1
29,23,54,1
30,30,88,1
31,55,97,1
32,1,18,1
33,81,62,1
34,93,89,1
35,4,99,1
36,67,25,1
37,78,28,1
38,58,72,1
39,13,86,1
40,87,75,1
41,40,98,1
42,23,25,1
43,91,8,1
44,95,67,1
45,75,38,1
46,45,41,1
47,57,65,1
48,14,32,1
49,70,31,1
50,72,75,1
51,44,28,1
52,59,69,1
53,40,81,1
54,24,47,1
55,46,51,1
56,81,78,1
57,44,66,1
58,83,59,1
59,50,93,1
60,80,24,1
61,90,52,1
62,83,23,1
63,91,82,1
64,63,6,1
65,23,2,1
66,1,94,1
67,19,32,1
68,15,57,1
69,22,80,1
70,5,54,1
71,93,94,1
72,21,31,1
73,16,4,1
74,8,92,1
75,64,31,1
76,53,96,1
77,10,19,1
78,21,65,1
79,77,15,1
80,16,25,1
81,84,44,1
82,94,90,1
83,52,49,1
84,96,10,1
85,78,15,1
86,83,24,1
87,52,4,1
88,51,94,1
89,42,88,1
90,86,98,1
91,69,3,1
92,4,89,1
93,95,70,1
94,22,58,1
95,1,11,1
96,2,81,1
97,79,7,1
98,6,79,1
99,45,11,1
100,7,86,1
101,39,45,1
102,41,26,1
103,43,15,1
104,95,90,1
105,73,32,1
106,99,48,1
107,18,89,1
108,87,7,1
109,84,66,1
110,49,31,1
111,62,26,1
112,2,11,1
113,20,9,1
114,83,61,1
115,24,28,1
116,50,14,1
117,21,87,1
118,10,61,1
119,89,38,1
120,80,70,1
121,68,61,1
122,13,45,1
123,89,6,1
124,20,57,1
125,86,99,1
126,88,46,1
127,28,59,1
128,57,92,1
129,63,42,1
130,71,89,1
131,60,66,1
132,11,14,1
133,90,59,1
134,87,11,1
135,39,79,1
136,48,23,1
137,77,77,1
138,35,52,1
